card_type,card_set,card_name,quest_type,quest_any_kind_requirement,plot_quest,intrigue_type,building_cost,quest_requirement_text,quest_reward_text,static_resources_text,owner_resources_text,resource_accum_text,building_location,card_text,quest_effects_text,quest_effects_text_zh,possible_lore_text,card_scene_name,image_large_id,image_file,display_name,source_file,variant_count,variant_card_names,translation_versions,zh_codex_name,zh_codex_card_text,zh_codex_possible_lore_text,zh_codex_building_location,zh_printed_name,zh_printed_card_text,zh_printed_possible_lore_text,zh_printed_building_location
quest,skullport,Donate to the City,commerce,,False,,,10 gold; 2 cleric; 1 wizard,13 VP,,,,,,Return up to 3 Corruption from your Tavern to the Corruption track.,将你酒馆中至多 3 个腐化归还到腐化轨。,"When you open a school,
you close a prison.",SP_Quest_05,SP_Quest_05,assets/cards/SP_Quest_05.webp,Key_DonatetotheCity,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""向城市捐献"", ""card_text"": """", ""possible_lore_text"": ""你每开办一所学校，就少了一座监狱。"", ""building_location"": """"}}",向城市捐献,,你每开办一所学校，就少了一座监狱。,,,,,
quest,skullport,Fund Alchemical Research,commerce,,False,,,4 gold; 1 cleric; 1 rogue; 2 wizard,12 gold; 20 VP,,,,,,Take 3 Corruption.,拿取 3 个腐化。,"Fool’s gold is fine, as long
as you’re not the fool.",SP_Quest_06,SP_Quest_06,assets/cards/SP_Quest_06.webp,Key_FundAlchemicalResearch,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""资助炼金研究"", ""card_text"": """", ""possible_lore_text"": ""愚人金也不错，只要你不是那个愚人。"", ""building_location"": """"}}",资助炼金研究,,愚人金也不错，只要你不是那个愚人。,,,,,
quest,skullport,Fund Pilgrimage of Waukeen,commerce,,False,,,5 gold; 1 cleric; 1 fighter; 2 rogue,16 VP,,,,,,,,"Clerics of the goddess of wealth rarely
pay for anything themselves.",SP_Quest_07,SP_Quest_07,assets/cards/SP_Quest_07.webp,Key_FundPilgrimageofWaukeen,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""资助渥金朝圣"", ""card_text"": """", ""possible_lore_text"": ""财富女神的牧师很少自己掏钱。"", ""building_location"": """"}}",资助渥金朝圣,,财富女神的牧师很少自己掏钱。,,,,,
quest,skullport,Pay Fines,commerce,,False,,,4 gold; 1 cleric; 3 rogue,4 VP,,,,,,Return up to 2 Corruption from your Tavern to the Corruption track.,将你酒馆中至多 2 个腐化归还到腐化轨。,"“Whoever said crime doesn’t pay
didn’t
 work for the Masked Lords.”",SP_Quest_08,SP_Quest_08,assets/cards/SP_Quest_08.webp,Key_PayFines,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""缴纳罚金"", ""card_text"": """", ""possible_lore_text"": ""“说犯罪不赚钱的人，肯定没替假面领主做过事。”"", ""building_location"": """"}}",缴纳罚金,,“说犯罪不赚钱的人，肯定没替假面领主做过事。”,,,,,
quest,skullport,Banish Evil Spirits,piety,,False,,,2 cleric; 2 fighter; 1 wizard,5 VP,,,,,,Take 1 Adventurer of any kind. Return up to 2 Corruption from your Tavern to the Corruption track.,拿取任意 1 个冒险者。将你酒馆中至多 2 个腐化归还到腐化轨。,"“Wicked shadows and souls of
darkness, I abjure you!”",SP_Quest_09,SP_Quest_09,assets/cards/SP_Quest_09.webp,Key_BanishEvilSpirits,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""放逐邪灵"", ""card_text"": """", ""possible_lore_text"": ""“邪恶阴影与黑暗灵魂，我驱逐你们！”"", ""building_location"": """"}}",放逐邪灵,,“邪恶阴影与黑暗灵魂，我驱逐你们！”,,,,,
quest,skullport,Enter the Tower of Seven Woes,piety,7,False,,,7 wild,3 cleric; 19 VP,,,,,,Take 4 Corruption.,拿取 4 个腐化。,"Acolytes at Loviatar’s temple must
progress through each level before
being accepted as priests.",SP_Quest_10,SP_Quest_10,assets/cards/SP_Quest_10.webp,Key_EntertheTowerofSevenWoes,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""进入七祸之塔"", ""card_text"": """", ""possible_lore_text"": ""劳薇艾塔神殿的侍僧必须逐层通过考验，才能被接纳为祭司。"", ""building_location"": """"}}",进入七祸之塔,,劳薇艾塔神殿的侍僧必须逐层通过考验，才能被接纳为祭司。,,,,,
quest,skullport,Institute Reforms,piety,,False,,,2 gold; 4 cleric; 1 fighter; 1 rogue,13 VP,,,,,,Return up to 3 Corruption from your Tavern to the Corruption track.,将你酒馆中至多 3 个腐化归还到腐化轨。,"The priests of Torm steer all
toward the righteous path.",SP_Quest_11,SP_Quest_11,assets/cards/SP_Quest_11.webp,Key_InstituteReforms,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""推行改革"", ""card_text"": """", ""possible_lore_text"": ""托姆的祭司引导所有人走上正义之路。"", ""building_location"": """"}}",推行改革,,托姆的祭司引导所有人走上正义之路。,,,,,
quest,skullport,Sanctify Temple to Oghma,piety,,False,,,5 gold; 2 cleric; 1 wizard,18 VP,,,,,,,,"Donating new items of lore is
the highest
 sacrament for
Oghma’s faithful.",SP_Quest_12,SP_Quest_12,assets/cards/SP_Quest_12.webp,Key_SanctifyTempletoOghma,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""圣化欧格玛神殿"", ""card_text"": """", ""possible_lore_text"": ""为欧格玛的信徒捐赠新的学识资料，是最高的圣礼。"", ""building_location"": """"}}",圣化欧格玛神殿,,为欧格玛的信徒捐赠新的学识资料，是最高的圣礼。,,,,,
quest,skullport,Bury the Bodies,skullduggery,,False,,,2 gold; 2 fighter; 3 rogue,20 VP,,,,,,Take 2 Corruption.,拿取 2 个腐化。,"“This is not what I meant when I said
I could work the graveyard shift.”",SP_Quest_13,SP_Quest_13,assets/cards/SP_Quest_13.webp,Key_BurytheBodies,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""埋尸灭迹"", ""card_text"": """", ""possible_lore_text"": ""“我说我能上夜班，可不是这个意思。”"", ""building_location"": """"}}",埋尸灭迹,,“我说我能上夜班，可不是这个意思。”,,,,,
quest,skullport,Rescue a Victim from the Skulls,skullduggery,,False,,,2 fighter; 4 rogue; 1 wizard,9 VP,,,,,,Take 1 Adventurer of any kind. Return up to 1 Corruption from your Tavern to the Corruption track.,拿取任意 1 个冒险者。将你酒馆中至多 1 个腐化归还到腐化轨。,"Skullport has few laws, but if you
break
 them, the Skulls come for you.",SP_Quest_14,SP_Quest_14,assets/cards/SP_Quest_14.webp,Key_RescueaVictimfromtheSkulls,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""从诸骷髅手中救出受害者"", ""card_text"": """", ""possible_lore_text"": ""骷髅港的法律寥寥无几，但如果你破坏了它们，诸骷髅就会来找你。"", ""building_location"": """"}}",从诸骷髅手中救出受害者,,骷髅港的法律寥寥无几，但如果你破坏了它们，诸骷髅就会来找你。,,,,,
quest,skullport,Save Kidnapped Nobles,skullduggery,,False,,,5 gold; 6 rogue; 2 wizard,4 fighter; 9 VP,,,,,,Return up to 3 Corruption from your Tavern to the Corruption track.,将你酒馆中至多 3 个腐化归还到腐化轨。,"“If they don’t accept the ransom,
make them pay in blood.”",SP_Quest_15,SP_Quest_15,assets/cards/SP_Quest_15.webp,Key_SaveKidnappedNobles,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""拯救被绑架贵族"", ""card_text"": """", ""possible_lore_text"": ""“如果他们不接受赎金，就让他们用鲜血偿付。”"", ""building_location"": """"}}",拯救被绑架贵族,,“如果他们不接受赎金，就让他们用鲜血偿付。”,,,,,
quest,skullport,Swindle the Builders' Guilds,skullduggery,,False,,,5 gold; 1 cleric; 2 fighter; 3 rogue,13 VP,,,,,,Put 2 Buildings from Builder's Hall into play under your control at no cost. Take 3 Corruption.,将建造者大厅中的 2 个建筑免费放入场上由你控制。拿取 3 个腐化。,"“Sign the deed, and your
troubles will be over.”",SP_Quest_16,SP_Quest_16,assets/cards/SP_Quest_16.webp,Key_SwindletheBuildersGuilds,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""欺诈建造者公会"", ""card_text"": """", ""possible_lore_text"": ""“签下契约，你的麻烦就结束了。”"", ""building_location"": """"}}",欺诈建造者公会,,“签下契约，你的麻烦就结束了。”,,,,,
quest,skullport,Assassinate Rivals,warfare,,False,,,4 fighter; 1 rogue,16 VP,,,,,,Take 2 Corruption. Each opponent returns 1 Adventurer of any kind from their Tavern to the supply.,拿取 2 个腐化。每名对手从其酒馆返还任意 1 个冒险者到供应区。,Dead people cause fewer problems.,SP_Quest_17,SP_Quest_17,assets/cards/SP_Quest_17.webp,Key_AssassinateRivals,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""暗杀竞争对手"", ""card_text"": """", ""possible_lore_text"": ""死人造成的问题比较少。"", ""building_location"": """"}}",暗杀竞争对手,,死人造成的问题比较少。,,,,,
quest,skullport,Improve Prison Security,warfare,,False,,,4 gold; 1 cleric; 4 fighter; 2 rogue,8 VP,,,,,,Remove up to 3 Corruption from your Tavern from the game.,将你酒馆中至多 3 个腐化移出游戏。,Every dungeon can be dug deeper.,SP_Quest_18,SP_Quest_18,assets/cards/SP_Quest_18.webp,Key_ImprovePrisonSecurity,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""加强监狱安保"", ""card_text"": """", ""possible_lore_text"": ""每座地牢都还能挖得更深。"", ""building_location"": """"}}",加强监狱安保,,每座地牢都还能挖得更深。,,,,,
quest,skullport,Patrol Dock Ward,warfare,,False,,,2 gold; 1 cleric; 3 fighter; 2 rogue,4 rogue; 9 VP,,,,,,,,"The oldest ward in Waterdeep
is notorious for drunks,
smugglers, and worse.",SP_Quest_19,SP_Quest_19,assets/cards/SP_Quest_19.webp,Key_PatrolDockWard,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""巡逻码头区"", ""card_text"": """", ""possible_lore_text"": ""深水城最古老的城区，以醉汉、走私者和更糟的东西而臭名昭著。"", ""building_location"": """"}}",巡逻码头区,,深水城最古老的城区，以醉汉、走私者和更糟的东西而臭名昭著。,,,,,
quest,skullport,Uncover Drow Plot,warfare,,False,,,5 gold; 1 cleric; 5 fighter; 2 rogue,18 VP,,,,,,Return up to 2 Corruption from your Tavern to the Corruption track.,将你酒馆中至多 2 个腐化归还到腐化轨。,"The streets of Skullport are lined
with Lolth’s secrets.",SP_Quest_20,SP_Quest_20,assets/cards/SP_Quest_20.webp,Key_UncoverDrowPlot,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""揭露卓尔阴谋"", ""card_text"": """", ""possible_lore_text"": ""骷髅港的街道两旁满是罗丝的秘密。"", ""building_location"": """"}}",揭露卓尔阴谋,,骷髅港的街道两旁满是罗丝的秘密。,,,,,
quest,skullport,Recruit Academy Castoffs,arcana,,True,,,2 gold; 1 fighter; 1 wizard,8 VP,,,,,,"Whenever you assign an Agent to Blackstaff Tower, you may take 1 Wizard and 1 Corruption.",每当你将代理人指派到黑杖塔时，你可以拿取 1 个法师和 1 个腐化。,"Some apprentices seek too much power
to be trusted by the Archmage.",SP_Quest_21,SP_Quest_21,assets/cards/SP_Quest_21.webp,Key_RecruitAcademyCastoffs,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""招募学院落选者"", ""card_text"": """", ""possible_lore_text"": ""有些学徒追求过多力量，不值得大法师信任。"", ""building_location"": """"}}",招募学院落选者,,有些学徒追求过多力量，不值得大法师信任。,,,,,
quest,skullport,Uncover Forbidden Lore,arcana,,True,,,2 rogue; 3 wizard,17 VP,,,,,,"Whenever you assign an Agent to Waterdeep Harbor, you may play up to 2 additional Intrigue cards. If you do, take 1 Corruption.",每当你将代理人指派到深水港时，你可以额外打出至多 2 张阴谋卡；若如此做，拿取 1 个腐化。,Power corrupts.,SP_Quest_22,SP_Quest_22,assets/cards/SP_Quest_22.webp,Key_UncoverForbiddenLore,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""揭开禁忌学识"", ""card_text"": """", ""possible_lore_text"": ""力量会腐化人心。"", ""building_location"": """"}}",揭开禁忌学识,,力量会腐化人心。,,,,,
quest,skullport,Defame Rival Business,commerce,,True,,,4 gold; 1 cleric; 2 fighter; 2 rogue,9 VP,,,,,,"Whenever you purchase a Building, you may move 1 Corruption from your Tavern to any action space.",每当你购买建筑时，你可以将你酒馆中的 1 个腐化移动到任意行动格。,"“What? We got rid of that carrion
crawler
 infestation months ago!”",SP_Quest_23,SP_Quest_23,assets/cards/SP_Quest_23.webp,Key_DefameRivalBusiness,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""抹黑竞争商号"", ""card_text"": """", ""possible_lore_text"": ""“什么？那场腐尸爬虫侵扰我们几个月前就处理掉了！”"", ""building_location"": """"}}",抹黑竞争商号,,“什么？那场腐尸爬虫侵扰我们几个月前就处理掉了！”,,,,,
quest,skullport,Extort Aurora,commerce,,True,,,4 gold; 2 rogue,8 VP,,,,,,"Whenever you assign an Agent to Aurora's Realms Shop, you may take 4 Gold and 1 Corruption.",每当你将代理人指派到极光领域商店时，你可以拿取 4 金币和 1 个腐化。,"The most dangerous thieves also
have a head for business.",SP_Quest_24,SP_Quest_24,assets/cards/SP_Quest_24.webp,Key_ExtortAurora,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""勒索奥萝拉"", ""card_text"": """", ""possible_lore_text"": ""最危险的盗贼也有经商头脑。"", ""building_location"": """"}}",勒索奥萝拉,,最危险的盗贼也有经商头脑。,,,,,
quest,skullport,Give Honor to Mask,piety,,True,,,2 gold; 1 cleric; 1 rogue,8 VP,,,,,,"Whenever you assign an Agent to The Plinth, you may take 1 Cleric and 1 Corruption.",每当你将代理人指派到尖碑塔时，你可以拿取 1 个牧师和 1 个腐化。,"Honesty is for fools, but apparent
honesty is valuable.",SP_Quest_25,SP_Quest_25,assets/cards/SP_Quest_25.webp,Key_GiveHonortoMask,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""向马斯克献礼"", ""card_text"": """", ""possible_lore_text"": ""诚实是愚人的美德，但看起来诚实却很有价值。"", ""building_location"": """"}}",向马斯克献礼,,诚实是愚人的美德，但看起来诚实却很有价值。,,,,,
quest,skullport,Protect Converts to Eilistraee,piety,,True,,,3 cleric; 2 fighter; 1 wizard,10 VP,,,,,,"Once per turn, whenever you return any Corruption from your Tavern to the Corruption track, you can return 1 additional Corruption.",每回合一次，每当你将任意腐化从你的酒馆归还到腐化轨时，你可以额外归还 1 个腐化。,"The Dark Lady smiles on those who
see the deeper beauty within.",SP_Quest_26,SP_Quest_26,assets/cards/SP_Quest_26.webp,Key_ProtectConvertstoEilistraee,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""保护伊莉丝翠皈依者"", ""card_text"": """", ""possible_lore_text"": ""幽暗少女会向那些看见更深层之美的人微笑。"", ""building_location"": """"}}",保护伊莉丝翠皈依者,,幽暗少女会向那些看见更深层之美的人微笑。,,,,,
quest,skullport,Expand Guild Activities,skullduggery,,True,,,2 gold; 1 fighter; 2 rogue,8 VP,,,,,,"Whenever you assign an Agent to the Grinning Lion Tavern, you may take 2 Rogues and 1 Corruption.",每当你将代理人指派到笑狮酒馆时，你可以拿取 2 个盗贼和 1 个腐化。,"Agents of the Eye infiltrate
Waterdeep’s
 criminal underworld.",SP_Quest_27,SP_Quest_27,assets/cards/SP_Quest_27.webp,Key_ExpandGuildActivities,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""扩大公会活动"", ""card_text"": """", ""possible_lore_text"": ""眼主的代理人渗透进深水城的犯罪地下世界。"", ""building_location"": """"}}",扩大公会活动,,眼主的代理人渗透进深水城的犯罪地下世界。,,,,,
quest,skullport,Shelter Zhentarim Agents,skullduggery,,True,,,1 cleric; 3 fighter; 2 wizard,16 VP,,,,,,"Once on your turn, whenever you gain any Corruption, draw 1 Intrigue card. Take 1 Corruption.",你的回合中每回合一次，每当你获得任意腐化时，抽 1 张阴谋卡。拿取 1 个腐化。,The Black Network has a long reach.,SP_Quest_28,SP_Quest_28,assets/cards/SP_Quest_28.webp,Key_ShelterZhentarimAgents,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""庇护散塔林会特工"", ""card_text"": """", ""possible_lore_text"": ""黑暗网络的触手伸得很长。"", ""building_location"": """"}}",庇护散塔林会特工,,黑暗网络的触手伸得很长。,,,,,
quest,skullport,Fix the Champions' Games,warfare,,True,,,2 gold; 3 fighter,8 VP,,,,,,"Whenever you assign an Agent to the Field of Triumph, you may take 2 Fighters and 1 Corruption.",每当你将代理人指派到凯旋角斗场时，你可以拿取 2 个战士和 1 个腐化。,"The winners owe their fame to a
shipment of inferior weapons.",SP_Quest_29,SP_Quest_29,assets/cards/SP_Quest_29.webp,Key_FixtheChampionsGames,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""操纵冠军赛"", ""card_text"": """", ""possible_lore_text"": ""胜者的名声，来自一批劣质武器。"", ""building_location"": """"}}",操纵冠军赛,,胜者的名声，来自一批劣质武器。,,,,,
quest,skullport,Train Castle Guards,warfare,,True,,,5 gold; 2 fighter; 1 wizard,10 VP,,,,,,"Whenever any player takes the First Player marker, you and that player each take 1 Fighter.",每当任意玩家拿取先手标记时，你和该玩家各拿取 1 个战士。,A vigilant watch means less bloodshed.,SP_Quest_30,SP_Quest_30,assets/cards/SP_Quest_30.webp,Key_TrainCastleGuards,cards_quests_SP.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""训练城堡卫兵"", ""card_text"": """", ""possible_lore_text"": ""警惕的守卫意味着更少的流血。"", ""building_location"": """"}}",训练城堡卫兵,,警惕的守卫意味着更少的流血。,,,,,
quest,undermountain,Evade Assassin,mandatory,,False,,,2 rogue; 1 wizard,,,,,,2R W,Draw 1 Intrigue card.,抽 1 张阴谋卡。,"Before reestablishing their
presence in the city, the Shadow
Thieves must deal with the
Lords of Waterdeep.",UM_Intrigue_23,UM_Intrigue_23,assets/cards/UM_Intrigue_23.webp,Key_EvadeAssassin,cards_quests_UM.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""躲避刺客"", ""card_text"": """", ""possible_lore_text"": ""暗影盗贼若要在城中重建势力，必须先应付深水城领主。"", ""building_location"": """"}}",躲避刺客,,暗影盗贼若要在城中重建势力，必须先应付深水城领主。,,,,,
quest,undermountain,Subdue Illithid Menace,mandatory,,False,,,1 cleric; 2 fighter,,,,,,C 2F,Draw 1 Intrigue card.,抽 1 张阴谋卡。,"The discovery of a sailor’s
brainless corpse in the Dock
Ward sets off a frantic hunt.",UM_Intrigue_24,UM_Intrigue_24,assets/cards/UM_Intrigue_24.webp,Key_SubdueIllithidMenace,cards_quests_UM.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""制服夺心魔威胁"", ""card_text"": """", ""possible_lore_text"": ""码头区发现一具水手的无脑尸体，随即引发了一场疯狂搜捕。"", ""building_location"": """"}}",制服夺心魔威胁,,码头区发现一具水手的无脑尸体，随即引发了一场疯狂搜捕。,,,,,
quest,undermountain,Unveil Abyssal Agent,mandatory,,False,,,1 cleric; 1 wizard,,,,,,C W,Draw 1 Intrigue card.,抽 1 张阴谋卡。,"A hidden succubus can tear
apart an entire noble house
from within.",UM_Intrigue_25,UM_Intrigue_25,assets/cards/UM_Intrigue_25.webp,Key_UnveilAbyssalAgent,cards_quests_UM.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""揭露深渊密探"", ""card_text"": """", ""possible_lore_text"": ""一只潜藏的魅魔，足以从内部撕裂整个贵族家族。"", ""building_location"": """"}}",揭露深渊密探,,一只潜藏的魅魔，足以从内部撕裂整个贵族家族。,,,,,
quest,undermountain,Deal with the Black Viper,arcana,,False,,,5 gold; 1 fighter; 4 rogue; 2 wizard,10 VP,,,,,5G F 4R 2W,"Draw 4 Intrigue cards. As you draw each Intrigue card, you may play it immediately as part of completing this quest.",抽 4 张阴谋卡。每抽 1 张阴谋卡时，你可以作为完成此任务的一部分立即打出该牌。,"The Black Viper has her hand
in intrigues
 throughout
the city and beyond.",UM_Quest_01,UM_Quest_01,assets/cards/UM_Quest_01.webp,Key_DealwiththeBlackViper,cards_quests_UM.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""对付黑蝰蛇"", ""card_text"": """", ""possible_lore_text"": ""黑蝰蛇在城内外的各种阴谋中都有她的手笔。"", ""building_location"": """"}}",对付黑蝰蛇,,黑蝰蛇在城内外的各种阴谋中都有她的手笔。,,,,,
quest,undermountain,Explore Trobriand's Graveyard,arcana,,False,,,6 gold; 2 fighter; 3 rogue; 4 wizard,40 VP,,,,,6G 2F 3R 4W,,,"The “Metal Mage” turned part of
Undermountain into a junkyard
of experiments.",UM_Quest_02,UM_Quest_02,assets/cards/UM_Quest_02.webp,Key_ExploreTrobriandsGraveyard,cards_quests_UM.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""探索卓布伦德的墓场"", ""card_text"": """", ""possible_lore_text"": ""“金属法师”把地脉迷城的一部分变成了堆满实验品的废料场。"", ""building_location"": """"}}",探索卓布伦德的墓场,,“金属法师”把地脉迷城的一部分变成了堆满实验品的废料场。,,,,,
quest,undermountain,Resurrect Dead Wizards,arcana,,False,,,5 gold; 3 cleric,3 wizard; 6 VP,,,,,5G 3C,,,"What secrets do the dead keep?
Why not ask them?",UM_Quest_03,UM_Quest_03,assets/cards/UM_Quest_03.webp,Key_ResurrectDeadWizards,cards_quests_UM.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""复活死去的法师"", ""card_text"": """", ""possible_lore_text"": ""死者保守着什么秘密？何不亲口问问他们？"", ""building_location"": """"}}",复活死去的法师,,死者保守着什么秘密？何不亲口问问他们？,,,,,
quest,undermountain,Survive a Meeting with Halaster,arcana,4,False,,,1 cleric; 1 fighter; 4 wild,15 VP,,,,,C F 4?,Draw 1 Intrigue card for each Wizard used to complete this quest.,完成此任务时，每使用 1 个法师，抽 1 张阴谋卡。,"Those who survive encountering the Mad
Mage of Undermountain are usually
teleported deeper into the dungeons.",UM_Quest_04,UM_Quest_04,assets/cards/UM_Quest_04.webp,Key_SurviveaMeetingwithHalaster,cards_quests_UM.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""在与海拉斯特会面中生还"", ""card_text"": """", ""possible_lore_text"": ""那些遭遇地脉迷城疯法师后还能活下来的人，通常会被传送到地牢更深处。"", ""building_location"": """"}}",在与海拉斯特会面中生还,,那些遭遇地脉迷城疯法师后还能活下来的人，通常会被传送到地牢更深处。,,,,,
quest,undermountain,Ransack Whitehelm's Tomb,commerce,,False,,,10 gold; 2 cleric; 3 fighter; 4 rogue,40 VP,,,,,10G 2C 3F 4R,,,"“Disturb not the rest of those who served
Bereg Whitehelm, or the axes of the dwarves
will seek you out and fall upon you.”",UM_Quest_05,UM_Quest_05,assets/cards/UM_Quest_05.webp,Key_RansackWhitehelmsTomb,cards_quests_UM.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""洗劫白盔之墓"", ""card_text"": """", ""possible_lore_text"": ""“不要惊扰曾侍奉贝瑞格·白盔者的安眠，否则矮人的斧刃会寻上你，落在你身上。”"", ""building_location"": """"}}",洗劫白盔之墓,,“不要惊扰曾侍奉贝瑞格·白盔者的安眠，否则矮人的斧刃会寻上你，落在你身上。”,,,,,
quest,undermountain,Recruit for City Watch,commerce,,False,,,1 cleric; 1 wizard,8 VP,,,,,C W,You may immediately spend 10 Gold to take 3 Fighters and 3 Rogues.,你可以立即支付 10 金币，拿取 3 个战士和 3 个盗贼。,"“Leave the exceptional
candidates for us.”",UM_Quest_06,UM_Quest_06,assets/cards/UM_Quest_06.webp,Key_RecruitforCityWatch,cards_quests_UM.lua,,,"{""zh_codex"": {""label"": ""中文校译"", ""source"": ""Codex quest translation using locked project terminology and local DND references, 2026-05-27"", ""name"": ""为城市哨卫招募"", ""card_text"": """", ""possible_lore_text"": ""“把出类拔萃的候选人留给我们。”"", ""building_location"": """"}}",为城市哨卫招募,,“把出类拔萃的候选人留给我们。”,,,,,
